songFileName,playLength,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,Welcome.started,text.started,Welcome.stopped,ITI.started,get_ready.started,get_ready.stopped,ITI.stopped,sound_playback.started,stimulus.started,tap.started,tap.stopped,resp.time,resp.velocity,stimulus.stopped,sound_playback.stopped,participant,session,date,expName,expVersion,psychopyVersion,expStart,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Humperdinck_Haensel.wav,15,3,3,0,0,3,3,3,,,,,,,,,,,,,,,73.5233927090012,15,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Humperdinck_Haensel.wav,15,3,3,0,0,3,3,3,,,,,,,,,,,,,,,73.81495258399991,6,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Humperdinck_Haensel.wav,15,3,3,0,0,3,3,3,,,,,,,,,,,,,,,74.10668799999985,16,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Humperdinck_Haensel.wav,15,3,3,0,0,3,3,3,,,,,,,,,,,,,,,74.42335950000052,60,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Humperdinck_Haensel.wav,15,3,3,0,0,3,3,3,,,,,,,,,,,,,,,74.79010387500057,8,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Humperdinck_Haensel.wav,15,3,3,0,0,3,3,3,,,,,,,,,,,,,,,75.11503716700099,22,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Humperdinck_Haensel.wav,15,3,3,0,0,3,3,3,,,,,,,,,,,,,,,75.48171804200138,43,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Humperdinck_Haensel.wav,15,3,3,0,0,3,3,3,,,,,,,,,,,,,,,75.81513437500143,9,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Humperdinck_Haensel.wav,15,3,3,0,0,3,3,3,,,,,,,,,,,,,,,76.19005704200026,13,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Humperdinck_Haensel.wav,15,3,3,0,0,3,3,3,,,,,,,,,,,,,,,76.54005125000003,84,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Humperdinck_Haensel.wav,15,3,3,0,0,3,3,3,,,,,,,,,,,,,,,76.89837783400071,15,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Humperdinck_Haensel.wav,15,3,3,0,0,3,3,3,,,,,,,,,,,,,,,77.2235180839998,9,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Humperdinck_Haensel.wav,15,3,3,0,0,3,3,3,,,,,,,,,,,,,,,77.5901135840013,87,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Humperdinck_Haensel.wav,15,3,3,0,0,3,3,3,,,,,,,,,,,,,,,77.95675845900041,12,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Humperdinck_Haensel.wav,15,3,3,0,0,3,3,3,,,,,,,,,,,,,,,78.27346383400072,13,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Humperdinck_Haensel.wav,15,3,3,0,0,3,3,3,,,,,,,,,,,,,,,78.59017558400046,67,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Humperdinck_Haensel.wav,15,3,3,0,0,3,3,3,,,,,,,,,,,,,,,78.96510133400079,12,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Humperdinck_Haensel.wav,15,3,3,0,0,3,3,3,,,,,,,,,,,,,,,79.29843812500076,12,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Humperdinck_Haensel.wav,15,3,3,0,0,3,3,3,,,,,,,79.5182008339998,79.5228286670008,84.52299616700111,84.50698491700132,,,,,,,79.5228286670008,79.51818833400102,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,84.52299616700111,,,,,,,,,,84.51559970900053,,,,84.51563041700138,86,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,,,,,,,,,,,,84.52296416666674,84.52299616700111,85.51462158400136,87.22364383400054,26,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,,,,,,,,,,,,,,,88.14031570900079,24,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,,,,,,,,,,,,,,,89.16543625000122,41,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,,,,,,,,,,,,,,,89.94874870900094,6,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,,,,,,,,,,,,,,,90.29037512500145,40,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,,,,,,,,,,,,,,,91.04044766700099,8,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,,,,,,,,,,,,,,,91.34881954200137,43,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,,,,,,,,,,,,,,,91.73212283400062,6,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,,,,,,,,,,,,,,,92.06542670900126,7,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,,,,,,,,,,,,,,,92.36547775000145,50,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,,,,,,,,,,,,,,,92.72380020899982,6,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,,,,,,,,,,,,,,,93.0238303340011,7,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,,,,,,,,,,,,,,,93.35713004200079,31,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,,,,,,,,,,,,,,,93.71550970899989,13,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,,,,,,,,,,,,,,,94.05717266700049,12,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,,,,,,,,,,,,,,,94.36557358400023,32,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,,,,,,,,,,,,,,,94.72379225000077,11,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,,,,,,,,,,,,,,,95.05735425000057,13,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,,,,,,,,,,,,,,,95.37382554200121,84,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,,,,,,,,,,,,,,,95.7572375840009,7,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,,,,,,,,,,,,,,,96.12389112500023,13,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,,,,,,,,,,,,,,,96.39881962500112,34,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,,,,,,,,,,,,,,,97.13221987500037,8,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,,,,,,,,,,,,,,,97.46551629200076,39,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,,,,,,,,,,,,,,,97.80730416700135,28,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,,,,,,,,,,,,,,,98.14894341699983,19,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,,,,,,,,,,,,,,,98.48236095900029,88,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,,,,,,,,,,,,,,,98.83233308400122,20,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,,,,,,,,,,,,,,,99.1656476670014,27,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,,,,,,,,,,,,,,,99.4822373750012,69,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Skrjabin_Prelude1.wav,15,4,4,0,0,4,4,4,,,,,,,99.5105008340015,99.51489075000063,104.5067340000005,104.4990802500015,,,,,,,99.51489075000063,99.51048891700157,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
